step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,errorBalanceOrig,errorBalanceDest,type_TRANSFER,Real_isFraud,Pred_LogisticRegression,Pred_RandomForest,Pred_IsolationForest,AnomalyScore_IF
14,150294.27,0.0,0.0,3451663.01,3948348.75,-150294.27,-346391.4700000002,False,0.0,0.0,0.0,0,-0.331300592872203
9,191016.62,0.0,0.0,332972.47,1068469.55,-191016.62,-544480.4600000001,False,0.0,0.0,0.0,0,-0.3519017202326413
14,237829.31,0.0,0.0,612405.82,763417.98,-237829.31,86817.1499999999,False,0.0,0.0,0.0,0,-0.3606938772080015
13,242978.71,71.0,0.0,26036.78,269015.49,-242907.71,0.0,False,0.0,0.0,0.0,0,-0.364752879465141
11,15588.07,89380.65,73792.58,123065.17,138653.25,-1.4551915228366852e-11,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.32701822899864347
10,70871.06,356248.86,285377.8,3420842.52,1738551.69,0.0,1753161.8900000001,False,0.0,0.0,0.0,0,-0.22521123691337364
9,69959.59,991737.68,921778.09,123511.0,0.0,1.1641532182693481e-10,193470.59,False,0.0,0.0,0.0,0,-0.18194456948010562
9,1605.56,0.0,0.0,3312398.94,1629890.34,-1605.56,1684114.16,False,0.0,0.0,0.0,0,-0.28035895192149085
8,215133.01,14620.0,0.0,1188580.73,1100454.23,-200513.01,303259.51,False,0.0,0.0,0.0,0,-0.3339697040277794
14,300758.69,14610.0,0.0,0.0,300758.69,-286148.69,0.0,False,0.0,0.0,0.0,0,-0.3546060888996727
10,23434.49,112561.0,89126.51,14147.0,37581.49,0.0,7.275957614183426e-12,False,0.0,0.0,0.0,0,-0.3187961684431897
10,147884.23,0.0,0.0,149541.07,297425.31,-147884.23,-0.009999999951105565,False,0.0,0.0,0.0,0,-0.3721443185618769
9,1657273.86,8333.0,0.0,0.0,1657273.86,-1648940.86,0.0,True,0.0,0.0,0.0,0,-0.21373684549513416
10,377334.0,449.0,0.0,0.0,324237.58,-376885.0,53096.419999999984,True,0.0,0.0,0.0,0,-0.3077001122913155
14,6087.73,14.41,0.0,491169.94,45697.58,-6073.32,451560.08999999997,False,0.0,0.0,0.0,0,-0.3265099849248209
11,2511506.45,82428.0,0.0,0.0,2511506.45,-2429078.45,0.0,True,0.0,0.0,0.0,0,-0.13420284930853665
12,549272.21,22882.0,0.0,0.0,321582.84,-526390.21,227689.36999999994,True,0.0,0.0,0.0,0,-0.2983798355451329
13,238412.82,566636.83,328224.01,1027089.27,1265502.09,-5.820766091346741e-11,0.0,False,0.0,0.0,0.0,0,-0.26546324717112213
14,70501.26,99387.0,28885.74,49701.0,141457.19,3.637978807091713e-12,-21254.930000000008,False,0.0,0.0,0.0,0,-0.3353381824315206
8,36348.18,0.0,0.0,140456.6,66958.78,-36348.18,109846.0,False,0.0,1.0,0.0,0,-0.34127052029313193
9,63838.05,16891.0,0.0,0.0,63838.05,-46947.05,0.0,False,0.0,1.0,0.0,0,-0.36179193903505463
10,438547.25,0.0,0.0,871959.03,1310506.28,-438547.25,0.0,False,0.0,0.0,0.0,0,-0.34770497946848167
8,393624.48,17083.0,0.0,0.0,262125.48,-376541.48,131498.99999999997,True,0.0,1.0,0.0,0,-0.27785213854188906
11,33043.93,5161.0,0.0,422845.47,164614.31,-27882.93,291275.08999999997,False,0.0,0.0,0.0,0,-0.36102751618832174
13,177526.89,0.0,0.0,1998624.89,2176151.78,-177526.89,0.0,False,0.0,0.0,0.0,0,-0.3606208774997114
14,61401.05,0.0,0.0,1774102.43,1695869.98,-61401.05,139633.5,False,0.0,0.0,0.0,0,-0.3517407819071724
9,122831.59,9733.11,0.0,170800.0,374251.15,-113098.48,-80619.56000000006,False,0.0,0.0,0.0,0,-0.36615087508305566
11,152953.59,0.0,0.0,401874.64,699735.75,-152953.59,-144907.52000000002,False,0.0,0.0,0.0,0,-0.3754926738751225
11,198301.8,450.0,0.0,19405.0,338827.71,-197851.8,-121120.91000000003,False,0.0,0.0,0.0,0,-0.36963944397230525
13,100300.3,15126.0,0.0,0.0,100300.3,-85174.3,0.0,False,0.0,0.0,0.0,0,-0.36901403244673137
8,255477.34,0.0,0.0,798443.99,1291418.68,-255477.34,-237497.34999999986,False,0.0,0.0,0.0,0,-0.3424500975458077
6,110132.46,0.0,0.0,1084335.3,1477358.35,-110132.46,-282890.5900000001,True,0.0,1.0,0.0,0,-0.250708593628217
12,238229.88,0.0,0.0,2513638.26,3046319.58,-238229.88,-294451.4400000004,False,0.0,0.0,0.0,0,-0.3496858947974074
10,66982.13,36672.0,0.0,197129.0,412660.41,-30310.130000000005,-148549.27999999997,False,0.0,0.0,0.0,0,-0.3696440394361831
8,332320.47,1001319.34,668998.86,11435.0,331220.64,0.010000000009313226,12534.829999999958,False,0.0,0.0,0.0,0,-0.1763376244966779
14,194722.37,327519.0,132796.62,11207.0,141501.98,0.010000000009313226,64427.389999999985,False,0.0,0.0,0.0,0,-0.2854631225575081
11,80604.9,0.0,0.0,6583591.12,6664196.03,-80604.9,-0.009999999776482582,False,0.0,0.0,0.0,0,-0.3083278577936053
12,118137.43,0.0,0.0,263586.77,381724.2,-118137.43,0.0,True,0.0,0.0,0.0,0,-0.32264294059217646
10,80419.85,1204.28,0.0,306799.14,185203.34,-79215.57,202015.65,False,0.0,0.0,0.0,0,-0.3706461656878896
9,161800.98,21114.0,0.0,32371.0,194171.98,-140686.98,0.0,False,0.0,0.0,0.0,0,-0.36721578248322817
13,494016.85,0.0,0.0,654402.96,1201352.45,-494016.85,-52932.6399999999,True,0.0,0.0,0.0,0,-0.30407093830929366
2,8760.71,0.0,0.0,7347209.57,7416184.79,-8760.71,-60214.50999999978,False,0.0,0.0,0.0,0,-0.1668167943981126
13,899952.5,587.31,0.0,1237845.46,2137797.96,-899365.19,0.0,True,0.0,0.0,0.0,0,-0.2627117119214377
14,168928.89,455596.32,286667.43,449168.62,618097.51,0.0,0.0,False,0.0,0.0,0.0,0,-0.2719970604958225
1,739112.93,0.0,0.0,1141158.73,1254956.07,-739112.93,625315.5900000001,True,0.0,0.0,0.0,0,-0.14982780390438177
12,191599.56,0.0,0.0,1030871.43,1225388.66,-191599.56,-2917.6699999999255,False,0.0,0.0,0.0,0,-0.36729303252264034
12,60204.23,0.0,0.0,2877019.62,2937223.84,-60204.23,0.01000000024214387,False,0.0,0.0,0.0,0,-0.34986879490757866
14,99279.88,30704.0,0.0,2980192.94,3311497.67,-68575.88,-232024.8500000001,False,0.0,0.0,0.0,0,-0.33742000575765707
14,241021.68,180291.0,0.0,0.0,241021.68,-60730.67999999999,0.0,False,0.0,0.0,0.0,0,-0.33411610057310726
13,268518.93,102142.72,0.0,1194714.47,1732087.45,-166376.21,-268854.05000000005,True,0.0,0.0,0.0,0,-0.28754668284474705
14,154548.78,566291.0,411742.22,628799.08,783347.86,0.0,0.0,False,0.0,0.0,0.0,0,-0.24519963737489597
13,63488.07,51056.0,0.0,833739.12,897227.19,-12432.07,0.0,True,0.0,1.0,0.0,0,-0.3052447796644514
13,354724.45,0.0,0.0,526172.2,1190269.19,-354724.45,-309372.54000000004,False,0.0,0.0,0.0,0,-0.3470889400387768
14,129292.74,20703.0,0.0,9811.6,137204.29,-108589.74,1900.0499999999884,False,0.0,0.0,0.0,0,-0.3592506830040176
9,322694.08,85665.36,0.0,510489.48,833183.57,-237028.72000000003,-0.009999999892897904,False,0.0,0.0,0.0,0,-0.34618493432604813
8,143733.34,0.0,0.0,5015719.41,7164410.37,-143733.34,-2004957.62,False,0.0,0.0,0.0,0,-0.2403355289883755
11,82133.5,0.0,0.0,4942756.72,5024890.22,-82133.5,0.0,False,0.0,0.0,0.0,0,-0.32913331301608034
11,103497.23,165406.76,61909.53,1537681.11,1343851.41,1.4551915228366852e-11,297326.93000000017,False,0.0,0.0,0.0,0,-0.32363694377945057
10,6856.3,0.0,0.0,55244.93,47839.16,-6856.3,14262.07,True,0.0,1.0,0.0,0,-0.30551223062698707
10,106102.3,113499.0,7396.7,0.0,106102.3,-2.7284841053187847e-12,0.0,False,0.0,1.0,0.0,0,-0.3513360315564721
13,327378.39,0.0,0.0,1158771.93,1383372.72,-327378.39,102777.59999999986,False,0.0,0.0,0.0,0,-0.3521405311497851
14,117696.22,0.0,0.0,2125042.67,2368885.32,-117696.22,-126146.4299999997,False,0.0,0.0,0.0,0,-0.35048687132751555
14,561442.0,134764.59,0.0,2070529.48,2924371.27,-426677.41000000003,-292399.79000000004,True,0.0,0.0,0.0,0,-0.24966347465201766
13,50629.82,106.0,0.0,9420.51,60050.34,-50523.82,-0.00999999999476131,False,0.0,0.0,0.0,0,-0.36755404499602656
14,127133.06,59503.0,0.0,129447.0,946059.02,-67630.06,-689478.96,False,0.0,0.0,0.0,0,-0.3466895260485452
11,170770.6,0.0,0.0,312743.97,483514.57,-170770.6,-5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.3726012967347708
13,101541.89,0.0,0.0,288456.23,389998.12,-101541.89,0.0,False,0.0,0.0,0.0,0,-0.3737243609391591
11,519532.39,324540.76,0.0,0.0,641562.01,-194991.63,-122029.62,True,0.0,1.0,0.0,0,-0.2531555764049196
9,246898.9,44721.0,0.0,337113.3,584012.2,-202177.9,0.0,False,0.0,0.0,0.0,0,-0.36130111070491
14,78599.68,0.0,0.0,448870.0,2849059.35,-78599.68,-2321589.67,False,0.0,0.0,0.0,0,-0.2838389196616762
11,694528.82,21408.95,0.0,1337682.8,1907374.53,-673119.87,124837.09000000008,False,0.0,0.0,0.0,0,-0.2988573130674042
9,278724.33,0.0,0.0,625098.7,804048.21,-278724.33,99774.82000000007,False,0.0,0.0,0.0,0,-0.36030485845367743
10,207777.4,0.0,0.0,533407.39,804894.68,-207777.4,-63709.890000000014,False,0.0,0.0,0.0,0,-0.3712295066489199
14,9321.3,0.0,0.0,10703515.92,10361346.78,-9321.3,351490.44000000134,False,0.0,0.0,0.0,0,-0.19355356374469912
13,521990.45,0.0,0.0,2123037.96,2645028.41,-521990.45,0.0,True,0.0,0.0,0.0,0,-0.29201723460665846
9,644854.28,18530.0,0.0,1077509.88,2295362.72,-626324.28,-572998.5600000003,False,0.0,0.0,0.0,0,-0.2896680314296389
8,94236.15,82622.0,0.0,2655803.1,3539577.27,-11614.149999999994,-789538.02,True,0.0,1.0,0.0,0,-0.225638809951816
13,193730.43,22589.0,0.0,5104524.0,6112813.23,-171141.43,-814558.8000000007,False,0.0,0.0,0.0,0,-0.29565184048276794
13,171689.24,5114.0,0.0,3790651.96,4447215.8,-166575.24,-484874.5999999996,False,0.0,0.0,0.0,0,-0.335342228123657
13,333622.92,90071.0,0.0,193885.37,527508.29,-243551.91999999998,0.0,False,0.0,0.0,0.0,0,-0.35216425293923403
11,362335.89,0.0,0.0,3009365.13,3030202.73,-362335.89,341498.29000000004,False,0.0,0.0,0.0,0,-0.32843643535695327
10,239172.72,1499895.9,1260723.18,21747050.73,21681769.56,0.0,304453.8900000006,False,0.0,0.0,0.0,1,0.005306429273531754
8,15808.02,0.0,0.0,73507.28,89315.3,-15808.02,0.0,False,0.0,1.0,0.0,0,-0.3330052442493086
9,96706.7,0.0,0.0,106571.0,992673.26,-96706.7,-789395.56,False,0.0,0.0,0.0,0,-0.34280574186119267
10,242685.63,0.0,0.0,3884298.52,4126984.15,-242685.63,0.0,False,0.0,0.0,0.0,0,-0.33662008196910415
10,61823.17,0.0,0.0,792093.06,806210.33,-61823.17,47705.90000000014,False,0.0,0.0,0.0,0,-0.36532481170504766
11,195433.26,0.0,0.0,473418.39,668851.66,-195433.26,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.372232241423692
9,356867.29,0.0,0.0,1377703.81,2299239.53,-356867.29,-564668.4299999997,False,0.0,0.0,0.0,0,-0.32979300016868546
9,267559.32,33096.0,0.0,0.0,267559.32,-234463.32,0.0,False,0.0,0.0,0.0,0,-0.3574037518307209
13,99158.21,302682.35,203524.14,186191.67,285349.87,-5.820766091346741e-11,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3069642210940823
14,494869.2,676.0,0.0,467682.4,1071066.12,-494193.2,-108514.52000000002,False,0.0,0.0,0.0,0,-0.3301323604054972
8,256054.01,0.0,0.0,305543.0,678754.99,-256054.01,-117157.97999999998,False,0.0,0.0,0.0,0,-0.34755546527122566
11,286482.0,0.0,0.0,630044.24,1095635.7,-286482.0,-179109.45999999996,False,0.0,0.0,0.0,0,-0.36925461036348417
12,239728.52,0.0,0.0,1872534.15,2112262.67,-239728.52,0.0,False,0.0,0.0,0.0,0,-0.36199083749664246
8,218887.3,0.0,0.0,419341.01,638228.31,-218887.3,0.0,False,0.0,0.0,0.0,0,-0.34793503242871465
14,926369.01,0.0,0.0,1228859.94,2155228.96,-926369.01,-0.009999999776482582,True,0.0,0.0,0.0,0,-0.24649008620397272
12,63802.49,0.0,0.0,3960563.69,5043085.32,-63802.49,-1018719.1400000001,False,0.0,0.0,0.0,0,-0.3151233069093619
9,581998.28,95653.46,0.0,4268163.17,6297525.12,-486344.82,-1447363.67,False,0.0,0.0,0.0,0,-0.21192749113026588
13,162324.08,59987.0,0.0,0.0,56895.18,-102337.07999999999,105428.9,False,0.0,0.0,0.0,0,-0.36235061958233705
14,80748.39,200276.0,119527.61,0.0,80748.39,0.0,0.0,False,0.0,0.0,0.0,0,-0.3071135846265892
13,202909.49,0.0,0.0,4580001.42,4627374.29,-202909.49,155536.6200000001,False,0.0,0.0,0.0,0,-0.32951227883038425
13,92029.38,0.0,0.0,132587.13,511725.44,-92029.38,-287108.93,False,0.0,0.0,0.0,0,-0.3691462168100654
13,144095.71,60671.0,0.0,2866549.96,3010645.67,-83424.70999999999,0.0,False,0.0,0.0,0.0,0,-0.3441724662420637
13,2092855.62,31358.0,0.0,131752.26,2224607.87,-2061497.62,0.009999999776482582,True,0.0,0.0,0.0,0,-0.1678174420504338
12,1514551.96,4919.0,0.0,0.0,1514551.96,-1509632.96,0.0,True,0.0,0.0,0.0,0,-0.22887327593094858
11,210154.44,0.0,0.0,3599250.3,3892712.58,-210154.44,-83307.84000000032,False,0.0,0.0,0.0,0,-0.34386422642621595
11,574632.76,10905.0,0.0,521549.56,1141046.76,-563727.76,-44864.439999999944,False,0.0,0.0,0.0,0,-0.3253681217179384
11,200175.66,0.0,0.0,294035.37,494211.03,-200175.66,0.0,True,0.0,0.0,0.0,0,-0.32571142436555184
14,121538.66,20922.0,0.0,0.0,607817.04,-100616.66,-486278.38,False,0.0,0.0,0.0,0,-0.35406161334819636
11,92707.37,398095.0,305387.63,209650.96,302358.33,0.0,-5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.2942093595948355
14,30915.85,0.0,0.0,227505.69,258421.53,-30915.85,0.010000000009313226,False,0.0,0.0,0.0,0,-0.35790448149871384
8,382045.62,21370.0,0.0,0.0,218231.85,-360675.62,163813.77,False,0.0,0.0,0.0,0,-0.3250463473656361
14,734712.49,0.0,0.0,2251593.25,3280608.76,-734712.49,-294303.01999999955,True,0.0,0.0,0.0,0,-0.25357829050279934
9,871215.0,0.0,0.0,8672910.64,10649537.45,-871215.0,-1105411.8099999987,True,0.0,0.0,0.0,0,-0.1441425331961268
9,116917.3,0.0,0.0,139123.77,256041.07,-116917.3,0.0,False,0.0,0.0,0.0,0,-0.3685655255391575
14,144074.13,0.0,0.0,4207273.19,4390882.22,-144074.13,-39534.89999999944,False,0.0,0.0,0.0,0,-0.3278195404563517
14,178537.12,34.0,0.0,100651.37,506949.29,-178503.12,-227760.8,False,0.0,0.0,0.0,0,-0.35654798192724235
11,258143.8,0.0,0.0,120533.21,378677.0,-258143.8,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3708186723779719
9,242404.97,0.0,0.0,689484.42,931889.38,-242404.97,0.010000000009313226,False,0.0,0.0,0.0,0,-0.35991536250577916
10,183971.55,48667.0,0.0,104440.0,0.0,-135304.55,288411.55,False,0.0,0.0,0.0,0,-0.3565068736742481
10,701403.06,208.0,0.0,957004.38,2209859.59,-701195.06,-551452.1499999999,True,0.0,0.0,0.0,0,-0.28285633872263577
14,364363.59,126708.0,0.0,0.0,364363.59,-237655.59000000003,0.0,False,0.0,0.0,0.0,0,-0.3325958007312525
11,63187.19,0.0,0.0,11395994.81,11459182.0,-63187.19,0.0,False,0.0,0.0,0.0,0,-0.20861046464949362
14,603046.91,0.0,0.0,691470.88,1417263.06,-603046.91,-122745.27000000002,True,0.0,0.0,0.0,0,-0.28287680693294676
11,119790.08,0.0,0.0,382396.11,502186.19,-119790.08,0.0,True,0.0,1.0,0.0,0,-0.3250640280115912
13,113582.57,48577.0,0.0,0.0,113582.57,-65005.57000000001,0.0,False,0.0,0.0,0.0,0,-0.3685418924491772
11,93673.6,0.0,0.0,276203.18,369876.78,-93673.6,0.0,False,0.0,0.0,0.0,0,-0.3744235240306339
12,627441.31,17501.0,0.0,0.0,1499884.0,-609940.31,-872442.69,True,0.0,0.0,0.0,0,-0.26688818584199775
12,354663.94,0.0,0.0,529126.98,1410138.05,-354663.94,-526347.1300000001,True,0.0,0.0,0.0,0,-0.3074767652459973
14,1517305.92,7169.96,0.0,5866108.44,7383414.36,-1510135.96,0.0,True,0.0,0.0,0.0,0,-0.14492142331274982
8,1093999.03,0.0,0.0,1366107.14,2422222.36,-1093999.03,37883.810000000056,False,0.0,0.0,0.0,0,-0.22608687810253147
13,78920.82,179.0,0.0,545487.26,624408.08,-78741.82,1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3743102190468071
14,573017.71,555517.64,0.0,0.0,768604.75,-17500.06999999995,-195587.04000000004,False,0.0,1.0,0.0,0,-0.2550967467116686
14,71491.38,0.0,0.0,98135.44,266837.71,-71491.38,-97210.89000000001,False,0.0,0.0,0.0,0,-0.3617776207261004
14,187492.57,262.0,0.0,0.0,309493.97,-187230.57,-122001.39999999997,False,0.0,0.0,0.0,0,-0.3569454383617635
14,668059.88,30650.0,0.0,694499.75,1045199.86,-637409.88,317359.7699999999,False,0.0,0.0,0.0,0,-0.287680025288343
11,182622.71,356795.94,174173.24,3070990.23,2974795.13,-0.009999999980209395,278817.81000000006,False,0.0,0.0,0.0,0,-0.26813696397635484
8,1874449.01,0.0,0.0,2020722.92,5966884.67,-1874449.01,-2071712.7400000002,True,0.0,0.0,0.0,0,-0.12069047391617482
13,10528.9,0.0,0.0,129582.3,140111.2,-10528.9,0.0,False,0.0,0.0,0.0,0,-0.35709653433705535
12,67924.57,239666.74,171742.18,1392382.06,1460306.62,-0.010000000009313226,0.010000000009313226,False,0.0,0.0,0.0,0,-0.30947280813557465
9,40151.74,0.0,0.0,525780.87,554081.49,-40151.74,11851.119999999995,False,0.0,0.0,0.0,0,-0.3613067450340846
12,514332.63,0.0,0.0,653518.04,1167850.67,-514332.63,0.0,True,0.0,0.0,0.0,0,-0.31153391550423093
10,246946.87,25060.0,0.0,377056.92,624003.79,-221886.87,0.0,False,0.0,0.0,0.0,0,-0.36725299460462085
10,130491.61,0.0,0.0,189837.39,320328.99,-130491.61,0.010000000009313226,False,0.0,0.0,0.0,0,-0.37128510701796513
1,20986.8,0.0,0.0,25475.43,46462.23,-20986.8,-7.275957614183426e-12,False,0.0,1.0,0.0,0,-0.24914387055598458
13,10957.23,0.0,0.0,7378117.63,7389074.86,-10957.23,0.0,False,0.0,0.0,0.0,0,-0.27188225864355847
8,104674.85,1750.0,0.0,21642.0,163934.23,-102924.85,-37617.380000000005,False,0.0,1.0,0.0,0,-0.35327163742900997
9,77195.37,90753.0,13557.63,72080.59,13130.29,5.4569682106375694e-12,136145.66999999998,False,0.0,1.0,0.0,0,-0.3424730992124044
10,262172.62,0.0,0.0,758434.09,1886073.84,-262172.62,-865467.1300000001,False,0.0,0.0,0.0,0,-0.34545607503805914
9,25985.91,0.0,0.0,343870.66,461514.49,-25985.91,-91657.92000000004,False,0.0,0.0,0.0,0,-0.35964320479970635
12,309244.62,0.0,0.0,10087855.77,10397100.39,-309244.62,-1.862645149230957e-09,False,0.0,0.0,0.0,0,-0.24458047266693772
14,97572.05,914480.58,816908.53,1150602.26,1248174.32,-1.1641532182693481e-10,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.17145958961903074
10,2115019.79,13768.0,0.0,123060.52,3358573.1,-2101251.79,-1120492.79,True,0.0,0.0,0.0,0,-0.15245479390568173
12,58390.51,49883.0,0.0,6222.0,74582.8,-8507.510000000002,-9970.29,False,0.0,0.0,0.0,0,-0.36428368836446473
11,193202.74,1058.0,0.0,3488.89,28072.06,-192144.74,168619.57,False,0.0,0.0,0.0,0,-0.36270395155460133
14,475055.1,1052.0,0.0,22327.72,497382.82,-474003.1,-5.820766091346741e-11,False,0.0,0.0,0.0,0,-0.3337474210230384
9,248849.05,334.0,0.0,35086.0,61938.53,-248515.05,221996.52,False,0.0,0.0,0.0,0,-0.354455727991295
11,971109.38,15554.0,0.0,1213886.35,2184995.73,-955555.38,0.0,True,0.0,0.0,0.0,0,-0.2694965787743875
14,144634.52,0.0,0.0,947351.48,2092988.88,-144634.52,-1001002.8799999999,False,0.0,0.0,0.0,0,-0.3360320618913243
12,2200219.28,223.0,0.0,0.0,3422145.88,-2199996.28,-1221926.6,True,0.0,0.0,0.0,0,-0.15042564371010037
12,169666.37,457459.0,287792.63,0.0,350438.23,0.0,-180771.86,False,0.0,0.0,0.0,0,-0.27475021642860803
9,1210363.66,1246.0,0.0,246.0,1929064.93,-1209117.66,-718455.27,True,0.0,0.0,0.0,0,-0.22621253848595307
11,194995.21,0.0,0.0,2662150.68,3328370.71,-194995.21,-471224.81999999983,False,0.0,0.0,0.0,0,-0.3505532448993767
12,385109.32,0.0,0.0,9699390.92,10084500.24,-385109.32,0.0,True,0.0,0.0,0.0,0,-0.1960674436002826
13,758141.61,231772.56,0.0,881629.11,1639770.72,-526369.05,0.0,True,0.0,0.0,0.0,0,-0.2419460108035506
13,406827.76,82018.0,0.0,26888.28,720981.5,-324809.76,-287265.45999999996,False,0.0,0.0,0.0,0,-0.3363882527753227
9,180701.62,41514.0,0.0,0.0,573484.61,-139187.62,-392782.99,False,0.0,0.0,0.0,0,-0.3625584118903934
9,18251.29,0.0,0.0,326854.52,21421.29,-18251.29,323684.52,False,0.0,1.0,0.0,0,-0.34336804395803494
9,2833941.15,20990.0,0.0,35649.0,2708782.83,-2812951.15,160807.31999999983,True,0.0,0.0,0.0,0,-0.11345824445814234
14,65158.09,0.0,0.0,264280.02,1069199.01,-65158.09,-739760.9,False,0.0,0.0,0.0,0,-0.34092301640635575
10,215861.92,0.0,0.0,250766.98,700459.44,-215861.92,-233830.53999999992,False,0.0,0.0,0.0,0,-0.36385694460014323
12,195040.29,12122.0,0.0,1396827.01,1594702.56,-182918.29,-2835.2600000000093,False,0.0,0.0,0.0,0,-0.36480776873733717
13,111824.09,3865.0,0.0,0.0,111824.09,-107959.09,0.0,False,0.0,0.0,0.0,0,-0.3696877029585412
14,175510.95,0.0,0.0,4544088.95,5179794.34,-175510.95,-460194.4399999995,False,0.0,0.0,0.0,0,-0.31531741429711285
13,107729.61,0.0,0.0,254263.52,361993.14,-107729.61,-0.010000000009313226,False,0.0,0.0,0.0,0,-0.37309739748245724
14,486196.21,1236024.15,749827.94,719824.51,1388530.71,0.0,-182509.99,False,0.0,0.0,0.0,0,-0.14063308367702976
10,336175.6,87070.46,0.0,11442.0,1499744.47,-249105.13999999996,-1152126.87,False,0.0,0.0,0.0,0,-0.3135250262855938
13,16925.2,183.0,0.0,0.0,16925.2,-16742.2,0.0,False,0.0,0.0,0.0,0,-0.3556624452826875
10,324122.56,511.0,0.0,585701.56,909824.12,-323611.56,1.1641532182693481e-10,False,0.0,0.0,0.0,0,-0.3589406479575743
14,62976.94,0.0,0.0,164083.43,226809.18,-62976.94,251.19000000000233,False,0.0,0.0,0.0,0,-0.3619719697679082
8,399743.92,0.0,0.0,6821974.78,7088323.13,-399743.92,133395.5700000003,False,0.0,0.0,0.0,0,-0.24053597916712854
13,222775.7,0.0,0.0,9394284.94,9617060.65,-222775.7,-0.010000001639127731,False,0.0,0.0,0.0,0,-0.24874221572580513
10,272664.39,10165.0,0.0,821075.27,1185774.16,-262499.39,-92034.49999999977,False,0.0,0.0,0.0,0,-0.36292159393357876
12,372053.01,20949.0,0.0,418769.43,790822.44,-351104.01,0.0,False,0.0,0.0,0.0,0,-0.35641847867323917
10,185246.56,195413.26,10166.7,1334374.96,1816821.08,1.0913936421275139e-11,-297199.56000000006,False,0.0,1.0,0.0,0,-0.3327552328731695
13,158668.67,0.0,0.0,305402.4,269574.61,-158668.67,194496.46000000008,False,0.0,0.0,0.0,0,-0.37058300481819256
12,338920.73,0.0,0.0,4579755.34,5637796.14,-338920.73,-719120.0699999994,False,0.0,0.0,0.0,0,-0.30110946715119624
13,483661.56,4035.0,0.0,0.0,483661.56,-479626.56,0.0,False,0.0,0.0,0.0,0,-0.3427627706778359
13,391676.96,19995.0,0.0,67108.07,458785.02,-371681.96,0.010000000009313226,False,0.0,0.0,0.0,0,-0.3517926277779671
11,1939442.62,31105.0,0.0,254131.0,2455910.21,-1908337.62,-262336.58999999985,True,0.0,0.0,0.0,0,-0.1782475647464945
11,214633.46,75284.0,0.0,63237.69,100323.37,-139349.46,177547.78000000003,False,0.0,0.0,0.0,0,-0.36129587373580235
9,203817.25,38079.33,0.0,4247547.65,6060320.66,-165737.91999999998,-1608955.7599999998,False,0.0,0.0,0.0,0,-0.27920628076525367
12,189152.47,119660.0,0.0,8967899.02,9408392.28,-69492.47,-251340.7899999991,False,0.0,0.0,0.0,0,-0.24225712942275757
12,167204.52,298450.0,131245.48,0.0,167204.52,0.0,0.0,False,0.0,0.0,0.0,0,-0.31113946793061964
13,69703.69,0.0,0.0,536898.39,1184707.5,-69703.69,-578105.4199999999,False,0.0,0.0,0.0,0,-0.3593433619576269
14,163445.99,226663.0,63217.01,0.0,163445.99,7.275957614183426e-12,0.0,False,0.0,0.0,0.0,0,-0.31931033954089516
10,118930.02,3810144.26,3691214.24,4036330.24,4155260.26,-4.656612873077393e-10,4.656612873077393e-10,False,0.0,0.0,0.0,0,-0.03260466222161251
13,415940.46,161260.64,0.0,468408.43,884348.89,-254679.82,0.0,False,0.0,0.0,0.0,0,-0.33378015070905215
12,321702.79,34459.0,0.0,0.0,321702.79,-287243.79,0.0,False,0.0,0.0,0.0,0,-0.36155781979759055
9,15845.13,126871.11,111025.99,20859.0,36704.13,-0.010000000009313226,0.0,False,0.0,0.0,0.0,0,-0.311912946830732
12,52671.43,734340.02,681668.6,454721.69,716830.14,-0.010000000009313226,-209437.02000000002,False,0.0,0.0,0.0,0,-0.22353862835362986
9,424127.23,79357.0,0.0,0.0,424127.23,-344770.23,0.0,False,0.0,0.0,0.0,0,-0.3304428023672724
